animal_id,name,sex,genotype,dob,
833,George-20,M,"{RBFOX1-FLOX, RBFOX2-FLOX}",10/19/2020,1
834,George-21,M,"{RBFOX1-FLOX, RBFOX2-FLOX}",10/19/2020,1
835,George-22,M,"{RBFOX1-FLOX, RBFOX2-FLOX}",1/22/2021,1
836,George-23,M,"{RBFOX1-FLOX, RBFOX2-FLOX}",1/22/2021,1
837,George-24,M,"{RBFOX1-FLOX, RBFOX2-FLOX}",8/1/2021,1
838,George-25,M,"{RBFOX1-FLOX, RBFOX2-FLOX}",8/1/2021,1
839,George-3,M,"{RBFOX1-FLOX, RBFOX2-FLOX}",8/13/2019,1
840,George-3,M,"{RX-CRE, RBFOX1-FLOX, RBFOX2-FLOX}",3/30/2021,1
841,George-3,M,"{CHX10-CRE, RBFOX1-FLOX, RBFOX2-FLOX}",10/18/2021,1
842,George-30,M,"{RX-CRE, RBFOX1-FLOX, RBFOX2-FLOX}",10/28/2020,1
843,George-31,M,"{RX-CRE, RBFOX1-FLOX, RBFOX2-FLOX}",11/22/2020,1
844,George-31,M,"{RBFOX1-FLOX, RBFOX2-FLOX}",6/21/2020,1
845,George-4,M,"{RBFOX1-FLOX, RBFOX2-FLOX}",11/30/2019,1
846,George-4,M,"{RBFOX1-FLOX, RBFOX2-FLOX}",2/7/2020,1
847,George-40,M,"{RX-CRE, RBFOX1-FLOX, RBFOX2-FLOX}",10/28/2020,1
848,George-41,M,"{RX-CRE, RBFOX1-FLOX, RBFOX2-FLOX}",10/30/2020,1
849,George-5,M,"{RBFOX1-FLOX, RBFOX2-FLOX}",2/7/2020,1
850,George-6,M,"{RBFOX1-FLOX, RBFOX2-FLOX}",5/11/2020,1
851,Harry-1,M,"{CHX10-CRE, NEUROG2-FLOX}",8/30/2021,1
852,Harry-10,M,"{CHX10-CRE, NEUROG2-FLOX, ISL1-FLOX}",1/6/2022,1
853,Harry-11,M,"{CHX10-CRE, NEUROG2-FLOX, ISL1-FLOX}",2/9/2022,1
854,Harry-12,M,"{CHX10-CRE, NEUROG2-FLOX, ISL1-FLOX}",5/18/2022,1
855,Harry-13,M,"{CHX10-CRE, NEUROG2-FLOX, ISL1-FLOX}",7/10/2022,1
856,Harry-14,M,"{NEUROG2-FLOX, ISL1-FLOX}",7/27/2022,1
857,Harry-2,M,"{CHX10-CRE, NEUROG2-FLOX}",8/30/2021,1
858,Harry-3,M,"{CHX10-CRE, NEUROG2-FLOX}",8/30/2021,1
859,Harry-4,M,"{CHX10-CRE, NEUROG2-FLOX}",8/30/2021,1
860,Harry-5,M,"{CHX10-CRE, NEUROG2-FLOX, ISL1-FLOX}",11/3/2021,1
861,Harry-6,M,"{CHX10-CRE, NEUROG2-FLOX, ISL1-FLOX}",11/3/2021,1
862,Harry-7,M,"{CHX10-CRE, NEUROG2-FLOX, ISL1-FLOX}",11/26/2021,1
863,Henry-21,M,{CONELESS},7/15/2021,1
864,Henry-22,M,{CONELESS},8/7/2019,1
865,Henry-22,M,{CONELESS},7/15/2021,1
866,Henry-23,M,{CONELESS},10/24/2019,1
867,Henry-23,M,{CONELESS},1/10/2022,1
868,Henry-24,M,{CONELESS},2/25/2022,1
869,Henry-25,M,{CONELESS},4/10/2020,1
870,Henry-26,M,{CONELESS},4/10/2020,1
871,Henry-27,M,"{CONELESS, CX3CR1-GFP}",10/13/2020,1
872,Henry-28,M,"{CONELESS, CX3CR1-GFP}",10/13/2020,1
873,Henry-29,M,{CONELESS},12/31/2020,1
874,Jack-10,M,{BAX-FLOX},11/7/2019,1
875,Jack-11,M,{BAX-FLOX},11/7/2019,1
876,Jack-12,M,{BAX-FLOX},5/21/2020,1
877,Jack-13,M,{BAX-FLOX},5/21/2020,1
878,Jack-14,M,{BAX-FLOX},11/7/2020,1
879,Jack-8,M,{BAX-FLOX},6/3/2019,1
880,Jack-80,M,{BAX-FLOX},11/23/2020,1
881,Jack-80,M,{BAX-FLOX},11/14/2022,1
882,Jack-81,M,{BAX-FLOX},3/16/2021,1
883,Jack-81,M,{BAX-FLOX},11/14/2022,1
884,Jack-81,M,{BAX-FLOX},2/20/2023,1
885,Jack-82,M,{BAX-FLOX},4/8/2021,1
886,Jack-82,M,{BAX-FLOX},2/20/2023,1
887,Jack-83,M,{BAX-FLOX},7/10/2021,1
888,Jack-83,M,{BAX-FLOX},7/5/2023,1
889,Jack-84,M,{BAX-FLOX},10/7/2021,1
890,Jack-85,M,{BAX-FLOX},1/15/2022,1
891,Jack-86,M,{BAX-FLOX},3/5/2022,1
892,Jack-87,M,{BAX-FLOX},3/5/2022,1
893,Jack-87,M,{BAX-FLOX},5/25/2022,1
894,Jack-88,M,{BAX-FLOX},7/24/2022,1
895,Jack-9,M,{BAX-FLOX},6/3/2019,1
896,Jared-1,M,"{ISL1-FLOX, NEUROG2-FLOX}",8/2/2021,1
897,Jared-1,M,"{ISL1-FLOX, NEUROG2-FLOX}",11/19/2022,1
898,Jared-1,M,"{ISL1-FLOX, NEUROG2-FLOX}",6/28/2023,1
899,Jared-2,M,"{ISL1-FLOX, NEUROG2-FLOX}",8/2/2021,1
900,Jared-2,M,"{ISL1-FLOX, NEUROG2-FLOX}",11/19/2022,1
901,Jared-2,M,"{ISL1-FLOX, NEUROG2-FLOX}",6/28/2023,1
902,Jared-3,M,"{ISL1-FLOX, NEUROG2-FLOX}",11/5/2021,1
903,Jared-4,M,"{ISL1-FLOX, NEUROG2-FLOX}",11/2/2021,1
904,Jared-5,M,"{ISL1-FLOX, NEUROG2-FLOX}",5/19/2022,1
905,Jared-6,M,"{ISL1-FLOX, NEUROG2-FLOX}",5/19/2022,1
906,Jared-7,M,"{ISL1-FLOX, NEUROG2-FLOX}",11/19/2022,1
907,Jared-8,M,"{ISL1-FLOX, NEUROG2-FLOX}",11/19/2022,1
908,Jim-1,M,{VGLUT3-KO},3/5/2020,1
909,Jim-2,M,{VGLUT3-KO},7/27/2019,1
910,Joe-1,M,{NFIA-FLOX},2/8/2021,1
911,Joe-2,M,{NFIA-FLOX},2/8/2021,1
912,John-1,M,{ROSA-RFP},2/13/2021,1
913,John-3,M,{ROSA-RFP},4/15/2021,1
914,Josh-10,M,{PROX1-CRE},2/24/2021,1
915,Josh-10,M,{PROX1-CRE},4/19/2023,1
916,Josh-11,M,{PROX1-CRE},2/24/2021,1
917,Josh-11,M,{PROX1-CRE},4/19/2023,1
918,Josh-12,M,{PROX1-CRE},7/3/2021,1
919,Josh-13,M,{PROX1-CRE},11/13/2021,1
920,Josh-14,M,{PROX1-CRE},11/13/2021,1
921,Josh-15,M,{PROX1-CRE},12/27/2021,1
922,Josh-16,M,{PROX1-CRE},5/19/2022,1
923,Josh-17,M,{PROX1-CRE},5/19/2022,1
924,Josh-18,M,{PROX1-CRE},11/2/2022,1
925,Josh-19,M,{PROX1-CRE},11/2/2022,1
926,Jughead-1,M,{DIXDC1-KO},11/12/2019,1
927,Jughead-1,M,{DIXDC1-KO},4/17/2021,1
928,Jughead-2,M,{DIXDC1-KO},5/22/2020,1
929,Jughead-2,M,{DIXDC1-KO},4/28/2021,1
930,Jughead-2,M,{DIXDC1-KO},11/15/2021,1
931,Jughead-3,M,{DIXDC1-KO},5/22/2020,1
932,Jughead-3,M,{DIXDC1-KO},12/16/2021,1
933,Jughead-4,M,{DIXDC1-KO},9/11/2020,1
934,Jughead-4,M,{DIXDC1-KO},12/16/2021,1
935,Jughead-5,M,{DIXDC1-KO},9/11/2020,1
936,Jughead-5,M,{DIXDC1-KO},4/5/2022,1
937,Jughead-6,M,{DIXDC1-KO},12/21/2020,1
938,Jughead-6,M,{DIXDC1-KO},5/25/2022,1
939,Jughead-7,M,{DIXDC1-KO},8/9/2022,1
940,Jughead-8,M,{DIXDC1-KO},4/28/2019,1
941,Jughead-9,M,{DIXDC1-KO},9/6/2019,1
942,Kanye-2,M,"{CHAT-CRE, SOX2-FLOX, NPY-GFP}",8/18/2019,1
943,Link-1,M,"{CDH1-GFP, BAX-KO}",7/31/2020,1
944,Link-1,M,"{CDH1-GFP, BAX-KO}",2/16/2021,1
945,Link-1,M,"{CDH1-GFP, BAX-KO}",6/23/2021,1
946,Link-2,M,"{CDH1-GFP, BAX-KO}",7/31/2020,1
947,Link-2,M,"{CDH1-GFP, BAX-KO}",3/10/2021,1
948,Link-2,M,"{CDH1-GFP, BAX-KO}",6/23/2021,1
949,Link-3,M,"{CDH1-GFP, BAX-KO}",8/11/2020,1
950,Link-4,M,"{CDH1-GFP, BAX-KO}",9/27/2020,1
951,Link-5,M,"{CDH1-GFP, BAX-KO}",9/27/2020,1
952,Link-6,M,"{CDH1-GFP, BAX-KO}",10/31/2020,1
953,Ludwig-1,M,"{RX-CRE, NFIA-FLOX, CDH1-GFP}",12/12/2019,1
954,Ludwig-1,M,{RX-CRE},9/30/2020,1
955,Ludwig-1,M,"{RX-CRE, NFIA-FLOX}",12/23/2020,1
956,Ludwig-10,M,"{RX-CRE, NFIA-FLOX}",12/23/2020,1
957,Ludwig-11,M,{CDH1-GFP},1/15/2021,1
958,Ludwig-12,M,{NFIA-FLOX},3/26/2021,1
959,Ludwig-13,M,"{RX-CRE, NFIA-FLOX, CDH1-GFP}",3/29/2021,1
960,Ludwig-2,M,"{RX-CRE, NFIA-FLOX}",12/23/2020,1
961,Ludwig-3,M,"{RX-CRE, NFIA-FLOX, CDH1-GFP}",3/30/2020,1
962,Ludwig-3,M,{NFIA-FLOX},12/26/2020,1
963,Ludwig-4,M,"{RX-CRE, NFIA-FLOX, CDH1-GFP}",7/4/2020,1
964,Ludwig-4,M,{NFIA-FLOX},12/26/2020,1
965,Ludwig-5,M,{RX-CRE},9/30/2020,1
966,Ludwig-6,M,"{RX-CRE, NFIA-FLOX, CDH1-GFP}",4/14/2019,1
967,Ludwig-7,M,"{RX-CRE, NFIA-FLOX, CDH1-GFP}",5/21/2019,1
968,Ludwig-8,M,"{RX-CRE, NFIA-FLOX, CDH1-GFP}",9/7/2019,1
969,Ludwig-9,M,"{RX-CRE, NFIA-FLOX, CDH1-GFP}",11/14/2019,1
970,Luigi-1,M,{CHAT-CRE},7/23/2021,1
971,Luigi-2,M,{CHAT-CRE},4/27/2019,1
972,Luigi-2,M,{CHAT-CRE},7/23/2021,1
973,Luigi-3,M,{CHAT-CRE},11/25/2021,1
974,Luigi-30,M,{CHAT-CRE},11/24/2019,1
975,Luigi-31,M,{CHAT-CRE},12/8/2019,1
976,Luigi-4,M,{CHAT-CRE},11/25/2021,1
977,Luigi-5,M,{CHAT-CRE},4/27/2019,1
978,Luigi-5,M,{CHAT-CRE},5/17/2022,1
979,Luigi-51,M,{CHAT-CRE},7/2/2020,1
980,Luigi-52,M,{CHAT-CRE},8/17/2020,1
981,Luigi-53,M,{CHAT-CRE},1/30/2021,1
982,Luigi-54,M,{CHAT-CRE},1/30/2021,1
983,Luigi-6,M,{CHAT-CRE},5/28/2022,1
984,Luigi-7,M,{CHAT-CRE},9/30/2022,1
985,Luigi-8,M,{CHAT-CRE},9/30/2022,1
986,Marshall-5,M,{NEUROG2-FLOX},1/7/2022,1
987,Marshall-1,M,{NEUROG2-FLOX},5/15/2021,1
988,Marshall-1,M,{NEUROG2-FLOX},6/21/2023,1
989,Marshall-2,M,{NEUROG2-FLOX},5/15/2021,1
990,Marshall-2,M,{NEUROG2-FLOX},6/21/2023,1
991,Marshall-3,M,{NEUROG2-FLOX},10/12/2021,1
992,Marshall-3,M,{NEUROG2-FLOX},6/23/2023,1
993,Marshall-4,M,{NEUROG2-FLOX},10/12/2021,1
994,Marshall-5,M,{NEUROG2-FLOX},1/7/2022,1
995,Marshall-6,M,{NEUROG2-FLOX},4/20/2022,1
996,Marshall-7,M,{NEUROG2-FLOX},7/21/2022,1
997,Micky-1,M,{VGLUT3-CRE},3/13/2021,1
998,Micky-1,M,{VGLUT3-CRE},2/23/2023,1
999,Micky-2,M,{VGLUT3-CRE},3/13/2021,1
1000,Micky-3,M,{VGLUT3-CRE},11/8/2021,1
1001,Micky-4,M,{VGLUT3-CRE},11/8/2021,1
1002,Micky-4,M,{VGLUT3-CRE},3/7/2022,1
1003,Micky-40,M,{VGLUT3-CRE},6/26/2019,1
1004,Micky-41,M,{VGLUT3-CRE},6/26/2019,1
1005,Micky-42,M,{VGLUT3-CRE},12/25/2019,1
1006,Micky-43,M,{VGLUT3-CRE},12/25/2019,1
1007,Micky-44,M,{VGLUT3-CRE},6/22/2020,1
1008,Micky-46,M,{VGLUT3-CRE},8/5/2020,1
1009,Micky-47,M,{VGLUT3-CRE},11/24/2020,1
1010,Micky-5,M,{VGLUT3-CRE},3/7/2022,1
1011,Micky-6,M,{VGLUT3-CRE},8/30/2022,1
1012,Micky-7,M,{VGLUT3-CRE},8/27/2022,1
1013,Noah-1,M,{CHX10-CRE},3/16/2021,1
1014,Noah-1,M,{CHX10-CRE},6/9/2021,1
1015,Noah-1,M,{CHX10-CRE},12/22/2022,1
1016,Noah-2,M,{CHX10-CRE},3/16/2021,1
1017,Noah-2,M,{CHX10-CRE},12/22/2022,1
1018,Noah-3,M,{CHX10-CRE},8/20/2021,1
1019,Noah-3,M,{CHX10-CRE},6/22/2023,1
1020,Noah-4,M,{CHX10-CRE},8/20/2021,1
1021,Noah-4,M,{CHX10-CRE},6/22/2023,1
1022,Noah-41,M,{CHX10-CRE},6/9/2021,1
1023,Noah-42,M,{CHX10-CRE},6/9/2021,1
1024,Noah-5,M,{CHX10-CRE},3/2/2022,1
1025,Noah-6,M,{CHX10-CRE},3/2/2022,1
1026,Noah-60,M,{CHX10-CRE},3/16/2021,1
1027,Noah-62,M,{CHX10-CRE},6/9/2021,1
1028,Noah-7,M,{CHX10-CRE},9/16/2022,1
1029,Noah-8,M,{CHX10-CRE},9/16/2022,1
1030,Ozzy-1,M,{NFIA-FLOX},10/30/2019,1
1031,Ozzy-1,M,{NFIA-FLOX},3/26/2021,1
1032,Ozzy-1,M,{NFIA-FLOX},7/13/2023,1
1033,Ozzy-10,M,{NFIA-FLOX},10/26/2022,1
1034,Ozzy-11,M,{NFIA-FLOX},10/21/2022,1
1035,Ozzy-12,M,{NFIA-FLOX},4/4/2023,1
1036,Ozzy-2,M,{NFIA-FLOX},6/11/2020,1
1037,Ozzy-2,M,{NFIA-FLOX},3/26/2021,1
1038,Ozzy-2,M,{NFIA-FLOX},7/13/2023,1
1039,Ozzy-20,M,{NFIA-FLOX},2/14/2023,1
1040,Ozzy-21,M,{NFIA-FLOX},2/14/2023,1
1041,Ozzy-3,M,{NFIA-FLOX},5/19/2019,1
1042,Ozzy-3,M,{NFIA-FLOX},10/2/2020,1
1043,Ozzy-3,M,{NFIA-FLOX},6/19/2021,1
1044,Ozzy-3,M,{NFIA-FLOX},7/13/2023,1
1045,Ozzy-30,M,{NFIA-FLOX},2/14/2023,1
1046,Ozzy-31,M,{NFIA-FLOX},2/14/2023,1
1047,Ozzy-4,M,{NFIA-FLOX},12/26/2020,1
1048,Ozzy-4,M,{NFIA-FLOX},7/27/2021,1
1049,Ozzy-5,M,{NFIA-FLOX},10/12/2021,1
1050,Ozzy-6,M,{NFIA-FLOX},10/12/2021,1
1051,Ozzy-7,M,{NFIA-FLOX},1/28/2022,1
1052,Ozzy-8,M,{NFIA-FLOX},4/5/2022,1
1053,Ozzy-9,M,{NFIA-FLOX},4/5/2022,1
1054,Pablo-1,M,"{CX3CR1-GFP, CONELESS}",3/30/2021,1
1055,Pablo-2,M,"{CX3CR1-GFP, CONELESS}",3/30/2021,1
1056,Pablo-5,M,"{CX3CR1-GFP, CONELESS}",10/7/2019,1
1057,Pablo-6,M,"{CX3CR1-GFP, CONELESS}",10/7/2019,1
1058,Pablo-7,M,"{CX3CR1-GFP, CONELESS}",4/28/2020,1
1059,Pablo-8,M,"{CX3CR1-GFP, CONELESS}",4/28/2020,1
1060,Paul-3,M,{B6/J},9/9/2019,1
1061,Paul-4,M,"{VGLUT3-CRE, BAX-KO, ROSA-RFP}",12/1/2019,1
1062,Paul-5,M,"{VGLUT3-CRE, BAX-KO, ROSA-RFP}",6/9/2020,1
1063,Peter-1,M,{SOX5-FLOX},1/12/2019,1
1064,Peter-1,M,{SOX5-FLOX},6/26/2019,1
1065,Peter-1,M,{SOX5-FLOX},12/30/2021,1
1066,Peter-1,M,{SOX5-FLOX},5/10/2023,1
1067,Peter-2,M,{SOX5-FLOX},6/26/2019,1
1068,Peter-2,M,{SOX5-FLOX},4/30/2020,1
1069,Peter-2,M,{SOX5-FLOX},12/30/2021,1
1070,Peter-2,M,{SOX5-FLOX},5/10/2023,1
1071,Peter-3,M,{SOX5-FLOX},4/30/2020,1
1072,Peter-3,M,{SOX5-FLOX},6/15/2022,1
1073,Peter-4,M,{SOX5-FLOX},10/27/2020,1
1074,Peter-4,M,{SOX5-FLOX},6/27/2022,1
1075,Peter-5,M,{SOX5-FLOX},10/27/2020,1
1076,Peter-5,M,{SOX5-FLOX},9/10/2022,1
1077,Peter-6,M,{SOX5-FLOX},9/10/2022,1
1078,Peter-7,M,{SOX5-FLOX},6/1/2021,1
1079,Peter-8,M,{SOX5-FLOX},6/1/2021,1
1080,Ralph-1,M,"{GFAP-CRE, NFIA-FLOX}",4/1/2020,1
1081,Ralph-2,M,"{GFAP-CRE, NFIA-FLOX}",8/26/2020,1
1082,Ralph-6,M,"{GFAP-CRE, NFIA-FLOX}",9/23/2019,1
1083,Ralph-7,M,"{GFAP-CRE, NFIA-FLOX}",10/22/2019,1
1084,Romeo-1,M,{A/J},5/20/2021,1
1085,Romeo-1,M,{A/J},9/4/2022,1
1086,Romeo-2,M,{A/J},8/8/2019,1
1087,Romeo-2,M,{A/J},5/20/2021,1
1088,Romeo-2,M,{A/J},10/26/2022,1
1089,Romeo-3,M,{A/J},8/8/2019,1
1090,Romeo-3,M,{A/J},10/8/2020,1
1091,Romeo-3,M,{A/J},7/6/2021,1
1092,Romeo-3,M,{A/J},2/20/2023,1
1093,Romeo-4,M,{A/J},8/31/2019,1
1094,Romeo-4,M,{A/J},2/22/2021,1
1095,Romeo-4,M,{A/J},10/8/2021,1
1096,Romeo-5,M,{A/J},12/9/2021,1
1097,Romeo-6,M,{A/J},1/25/2022,1
1098,Romeo-7,M,{A/J},3/12/2022,1
1099,Romeo-8,M,{A/J},6/4/2022,1
1100,Romeo-9,M,{A/J},7/25/2022,1
1101,Sam-1,M,{NRL-KO},4/30/2020,1
1102,Sam-1,M,{NRL-KO},5/31/2021,1
1103,Sam-2,M,{NRL-KO},8/23/2020,1
1104,Sam-2,M,{NRL-KO},5/31/2021,1
1105,Sam-3,M,{NRL-KO},11/19/2020,1
1106,Sam-4,M,{NRL-KO},11/19/2020,1
1107,Sam-6,M,{NRL-KO},9/9/2019,1
1108,Sam-7,M,{NRL-KO},9/18/2019,1
1109,Sam-8,M,{NRL-KO},2/22/2020,1
1110,Sam-9,M,{NRL-KO},2/22/2020,1
1111,Shaw-1,M,"{RX-CRE, ZMIZ2-FLOX}",1/3/2020,1
1112,Shaw-1,M,"{RX-CRE, ZMIZ2-FLOX}",2/14/2021,1
1113,Shaw-10,M,"{RX-CRE, ZMIZ2-FLOX}",2/14/2021,1
1114,Shaw-11,M,"{RX-CRE, ZMIZ2-FLOX}",5/30/2021,1
1115,Shaw-12,M,"{RX-CRE, ZMIZ2-FLOX, ROSA-RFP}",5/30/2021,1
1116,Shaw-2,M,"{RX-CRE, ZMIZ2-FLOX}",1/3/2020,1
1117,Shaw-2,M,"{RX-CRE, ZMIZ2-FLOX}",3/9/2021,1
1118,Shaw-3,M,"{RX-CRE, ZMIZ2-FLOX}",6/5/2020,1
1119,Shaw-3,M,"{RX-CRE, ZMIZ2-FLOX}",3/17/2021,1
1120,Shaw-3,M,"{RX-CRE, ZMIZ2-FLOX}",9/16/2021,1
1121,Shaw-4,M,"{RX-CRE, ZMIZ2-FLOX, ROSA-RFP}",5/30/2021,1
1122,Shaw-4,M,"{RX-CRE, ZMIZ2-FLOX}",9/16/2021,1
1123,Shaw-5,M,"{RX-CRE, ZMIZ2-FLOX}",8/20/2020,1
1124,Shaw-6,M,"{RX-CRE, ZMIZ2-FLOX}",10/28/2019,1
1125,Shaw-6,M,"{RX-CRE, ZMIZ2-FLOX}",8/23/2020,1
1126,Shaw-7,M,"{RX-CRE, ZMIZ2-FLOX}",10/28/2019,1
1127,Simon-1,M,"{PROX1-CRE, NFIA-FLOX}",4/29/2021,1
1128,Simon-11,M,{CDH1-GFP},6/12/2021,1
1129,Simon-12,M,{CDH1-GFP},6/12/2021,1
1130,Simon-2,M,{NFIA-FLOX},5/5/2021,1
1131,Simon-21,M,"{PROX1-CRE, NFIA-FLOX}",7/17/2021,1
1132,Simon-23,M,"{PROX1-CRE, NFIA-FLOX}",7/17/2021,1
1133,Simon-25,M,"{PROX1-CRE, NFIA-FLOX}",8/3/2021,1
1134,Simon-3,M,{NFIA-FLOX},5/5/2021,1
1135,Simon-30,M,"{PROX1-CRE, NFIA-FLOX, CDH1-GFP}",9/22/2021,1
1136,Simon-31,M,"{PROX1-CRE, NFIA-FLOX, CDH1-GFP}",9/22/2021,1
1137,Simon-32,M,"{NFIA-FLOX, CDH1-GFP}",2/5/2022,1
1138,Simon-33,M,"{NFIA-FLOX, CDH1-GFP}",2/26/2022,1
1139,Simon-34,M,"{NFIA-FLOX, CDH1-GFP}",7/26/2022,1
1140,Simon-35,M,"{PROX1-CRE, NFIA-FLOX, CDH1-GFP}",7/26/2022,1
1141,Simon-36,M,"{PROX1-CRE, NFIA-FLOX, CDH1-GFP}",11/13/2022,1
1142,Simon-37,M,"{PROX1-CRE, NFIA-FLOX, CDH1-GFP}",11/13/2022,1
1143,Simon-40,M,"{PROX1-CRE, NFIA-FLOX, CDH1-GFP}",11/28/2021,1
1144,Simon-41,M,"{PROX1-CRE, NFIA-FLOX, CDH1-GFP}",12/7/2021,1
1145,Simon-42,M,"{PROX1-CRE, NFIA-FLOX, CDH1-GFP}",12/7/2021,1
1146,Toad-1,M,{SOX2-FLOX},3/13/2021,1
1147,Toad-2,M,{SOX2-FLOX},3/13/2021,1
1148,Toad-32,M,{SOX2-FLOX},2/7/2020,1
1149,Toad-33,M,{SOX2-FLOX},2/7/2020,1
1150,Toad-34,M,{SOX2-FLOX},8/12/2020,1
1151,Toad-35,M,{SOX2-FLOX},9/18/2020,1
1152,Tony-1,M,"{VSX2-CRE, SOX5-FLOX, GUSTDUCIN-GFP}",1/22/2020,1
1153,Tony-1,M,"{VSX2-CRE, SOX5-FLOX}",8/14/2021,1
1154,Tony-1,M,"{VSX2-CRE, SOX5-FLOX, GUSTDUCIN-GFP}",6/4/2022,1
1155,Tony-2,M,"{VSX2-CRE, SOX5-FLOX, GUSTDUCIN-GFP}",1/26/2020,1
1156,Tony-2,M,"{VSX2-CRE, SOX5-FLOX, GUSTDUCIN-GFP}",10/31/2021,1
1157,Tony-3,M,"{VSX2-CRE, SOX5-FLOX, GUSTDUCIN-GFP}",8/31/2020,1
1158,Tony-3,M,"{VSX2-CRE, SOX5-FLOX, GUSTDUCIN-GFP}",10/29/2021,1
1159,Tony-4,M,"{VSX2-CRE, SOX5-FLOX}",5/28/2019,1
1160,Tony-4,M,{VSX2-CRE},10/18/2020,1
1161,Tony-5,M,"{VSX2-CRE, SOX5-FLOX}",5/28/2019,1
1162,Tony-5,M,"{VSX2-CRE, SOX5-FLOX, GUSTDUCIN-GFP}",2/13/2021,1
1163,Tony-6,M,"{VSX2-CRE, SOX5-FLOX, GUSTDUCIN-GFP}",9/24/2019,1
1164,Tony-6,M,"{VSX2-CRE, SOX5-FLOX, GUSTDUCIN-GFP}",2/13/2021,1
1165,Tony-7,M,"{VSX2-CRE, SOX5-FLOX, GUSTDUCIN-GFP}",3/8/2020,1
1166,Tony-8,M,"{VSX2-CRE, SOX5-FLOX, GUSTDUCIN-GFP}",12/1/2019,1
1167,Tony-8,M,"{VSX2-CRE, SOX5-FLOX}",7/13/2020,1
1168,Tony-8,M,"{VSX2-CRE, SOX5-FLOX}",7/13/2021,1
1169,Tony-8,M,"{VSX2-CRE, SOX5-FLOX}",7/14/2021,1
1170,Urik-1,M,{BAX-KO},6/19/2021,1
1171,Urik-10,M,{BAX-KO},2/16/2023,1
1172,Urik-11,M,{BAX-KO},9/11/2023,1
1173,Urik-12,M,{BAX-KO},9/11/2023,1
1174,Urik-2,M,{BAX-KO},8/25/2021,1
1175,Urik-3,M,{BAX-KO},11/16/2021,1
1177,Urik-4,M,{BAX-KO},11/16/2021,2
1178,Urik-5,M,{BAX-KO},6/19/2022,1
1179,Urik-6,M,{BAX-KO},7/26/2022,1
1180,Urik-60,M,{BAX-KO},9/2/2019,1
1181,Urik-61,M,{BAX-KO},9/2/2019,1
1182,Urik-61,M,{BAX-KO},4/1/2020,1
1183,Urik-62,M,{BAX-KO},5/18/2020,1
1184,Urik-63,M,{BAX-KO},10/13/2020,1
1185,Urik-65,M,{BAX-KO},2/24/2021,1
1186,Urik-7,M,{BAX-KO},7/26/2022,1
1187,Urik-8,M,{B6/J},1/12/2023,1
1188,Urik-9,M,{B6/J},1/12/2023,1
1189,Vic-1,M,"{VSX2-CRE, BAX-FLOX}",6/30/2019,1
1190,Vic-3,M,"{VSX2-CRE, BAX-FLOX}",12/3/2019,1
1191,Vic-5,M,{VSX2-CRE},7/4/2020,1
1192,Vic-6,M,{VSX2-CRE},10/18/2020,1
1193,Vic-7,M,"{VSX2-CRE, BAX-FLOX}",10/20/2020,1
1194,Vic-8,M,"{VSX2-CRE, BAX-FLOX}",12/6/2020,1
1195,Vlad-1,M,{ZMIZ2-FLOX},12/3/2022,1
1196,Vlad-2,M,{ZMIZ2-FLOX},12/3/2022,1
1197,Vlad-3,M,{ZMIZ2-FLOX},2/27/2023,1
1198,Vlad-4,M,{ZMIZ2-FLOX},2/27/2023,1
1199,Vlad-5,M,{ZMIZ2-FLOX},5/30/2023,1
1200,Vlad-50,M,{ZMIZ2-FLOX},3/9/2021,1
1201,Vlad-50,M,{ZMIZ2-FLOX},9/7/2021,1
1202,Vlad-52,M,{ZMIZ2-FLOX},6/16/2021,1
1203,Vlad-53,M,{ZMIZ2-FLOX},2/18/2022,1
1204,Vlad-54,M,{ZMIZ2-FLOX},2/18/2022,1
1205,Vlad-55,M,{ZMIZ2-FLOX},8/24/2022,1
1206,Vlad-56,M,{ZMIZ2-FLOX},8/24/2022,1
1207,Vlad-6,M,{ZMIZ2-FLOX},5/30/2023,1
1208,Wesley-71,M,"{VGLUT3-CRE, BAX-KO, ROSA-RFP}",12/2/2020,1
1209,Zack-1,M,"{NFIA-FLOX, CDH1-GFP}",5/26/2023,1
1210,Zack-2,M,"{NFIA-FLOX, CDH1-GFP}",5/26/2023,1
1211,Kayne-2,M,"{CHAT-CRE, SOX2-FLOX, NPY-GFP}",7/18/2019,1
1212,Frank-4,M,{RX-CRE},7/19/2019,1
1213,Frank-3,M,{RX-CRE},7/19/2019,1
